7,bottle,=GOOGLETRANSLATE(B1407; "en"; "uk")
7,tree,=GOOGLETRANSLATE(B1408; "en"; "uk")
7,sliding,=GOOGLETRANSLATE(B1409; "en"; "uk")
7,choice,=GOOGLETRANSLATE(B1410; "en"; "uk")
7,madisons,=GOOGLETRANSLATE(B1411; "en"; "uk")
7,escape,=GOOGLETRANSLATE(B1412; "en"; "uk")
7,facts,=GOOGLETRANSLATE(B1413; "en"; "uk")
7,cause,=GOOGLETRANSLATE(B1414; "en"; "uk")
7,cupped,=GOOGLETRANSLATE(B1415; "en"; "uk")
7,ventures,=GOOGLETRANSLATE(B1416; "en"; "uk")
7,pad,=GOOGLETRANSLATE(B1417; "en"; "uk")
7,explanation,=GOOGLETRANSLATE(B1418; "en"; "uk")
7,visitor,=GOOGLETRANSLATE(B1419; "en"; "uk")
7,reveal,=GOOGLETRANSLATE(B1420; "en"; "uk")
7,flipped,=GOOGLETRANSLATE(B1421; "en"; "uk")
7,cold,=GOOGLETRANSLATE(B1422; "en"; "uk")
7,drop,=GOOGLETRANSLATE(B1423; "en"; "uk")
7,cock,=GOOGLETRANSLATE(B1424; "en"; "uk")
7,keys,=GOOGLETRANSLATE(B1425; "en"; "uk")
7,class,=GOOGLETRANSLATE(B1426; "en"; "uk")
7,whod,=GOOGLETRANSLATE(B1427; "en"; "uk")
7,whos,=GOOGLETRANSLATE(B1428; "en"; "uk")
7,letting,=GOOGLETRANSLATE(B1429; "en"; "uk")
7,board,=GOOGLETRANSLATE(B1430; "en"; "uk")
7,whatever,=GOOGLETRANSLATE(B1431; "en"; "uk")
7,town,=GOOGLETRANSLATE(B1432; "en"; "uk")
7,gossip,=GOOGLETRANSLATE(B1433; "en"; "uk")
7,boring,=GOOGLETRANSLATE(B1434; "en"; "uk")
7,retorted,=GOOGLETRANSLATE(B1435; "en"; "uk")
7,barked,=GOOGLETRANSLATE(B1436; "en"; "uk")
7,decorated,=GOOGLETRANSLATE(B1437; "en"; "uk")
7,career,=GOOGLETRANSLATE(B1438; "en"; "uk")
7,gift,=GOOGLETRANSLATE(B1439; "en"; "uk")
7,buildings,=GOOGLETRANSLATE(B1440; "en"; "uk")
7,exquisite,=GOOGLETRANSLATE(B1441; "en"; "uk")
7,slap,=GOOGLETRANSLATE(B1442; "en"; "uk")
7,believed,=GOOGLETRANSLATE(B1443; "en"; "uk")
7,beard,=GOOGLETRANSLATE(B1444; "en"; "uk")
7,mix,=GOOGLETRANSLATE(B1445; "en"; "uk")
7,crash,=GOOGLETRANSLATE(B1446; "en"; "uk")
7,lists,=GOOGLETRANSLATE(B1447; "en"; "uk")
7,may,=GOOGLETRANSLATE(B1448; "en"; "uk")
7,brothers,=GOOGLETRANSLATE(B1449; "en"; "uk")
7,human,=GOOGLETRANSLATE(B1450; "en"; "uk")
7,squeeze,=GOOGLETRANSLATE(B1451; "en"; "uk")
7,dosa,=GOOGLETRANSLATE(B1452; "en"; "uk")
7,ears,=GOOGLETRANSLATE(B1453; "en"; "uk")
7,elvis,=GOOGLETRANSLATE(B1454; "en"; "uk")
7,fixed,=GOOGLETRANSLATE(B1455; "en"; "uk")
7,dogs,=GOOGLETRANSLATE(B1456; "en"; "uk")
7,smell,=GOOGLETRANSLATE(B1457; "en"; "uk")
7,reconnected,=GOOGLETRANSLATE(B1458; "en"; "uk")
7,doctor,=GOOGLETRANSLATE(B1459; "en"; "uk")
7,lap,=GOOGLETRANSLATE(B1460; "en"; "uk")
7,noise,=GOOGLETRANSLATE(B1461; "en"; "uk")
7,considering,=GOOGLETRANSLATE(B1462; "en"; "uk")
7,fecking,=GOOGLETRANSLATE(B1463; "en"; "uk")
7,sideways,=GOOGLETRANSLATE(B1464; "en"; "uk")
7,match,=GOOGLETRANSLATE(B1465; "en"; "uk")
7,lead,=GOOGLETRANSLATE(B1466; "en"; "uk")
7,degree,=GOOGLETRANSLATE(B1467; "en"; "uk")
7,headphones,=GOOGLETRANSLATE(B1468; "en"; "uk")
7,wiped,=GOOGLETRANSLATE(B1469; "en"; "uk")
7,boxers,=GOOGLETRANSLATE(B1470; "en"; "uk")
7,accept,=GOOGLETRANSLATE(B1471; "en"; "uk")
7,muffins,=GOOGLETRANSLATE(B1472; "en"; "uk")
7,total,=GOOGLETRANSLATE(B1473; "en"; "uk")
7,level,=GOOGLETRANSLATE(B1474; "en"; "uk")
7,hide,=GOOGLETRANSLATE(B1475; "en"; "uk")
7,narrowed,=GOOGLETRANSLATE(B1476; "en"; "uk")
7,biker,=GOOGLETRANSLATE(B1477; "en"; "uk")
7,lucky,=GOOGLETRANSLATE(B1478; "en"; "uk")
7,however,=GOOGLETRANSLATE(B1479; "en"; "uk")
7,masala,=GOOGLETRANSLATE(B1480; "en"; "uk")
7,gets,=GOOGLETRANSLATE(B1481; "en"; "uk")
7,shut,=GOOGLETRANSLATE(B1482; "en"; "uk")
7,pressing,=GOOGLETRANSLATE(B1483; "en"; "uk")
7,bottles,=GOOGLETRANSLATE(B1484; "en"; "uk")
7,learned,=GOOGLETRANSLATE(B1485; "en"; "uk")
7,longer,=GOOGLETRANSLATE(B1486; "en"; "uk")
7,powerful,=GOOGLETRANSLATE(B1487; "en"; "uk")
7,firmly,=GOOGLETRANSLATE(B1488; "en"; "uk")
7,sweetheart,=GOOGLETRANSLATE(B1489; "en"; "uk")
7,finding,=GOOGLETRANSLATE(B1490; "en"; "uk")
7,awkward,=GOOGLETRANSLATE(B1491; "en"; "uk")
7,saturday,=GOOGLETRANSLATE(B1492; "en"; "uk")
7,cover,=GOOGLETRANSLATE(B1493; "en"; "uk")
7,curtain,=GOOGLETRANSLATE(B1494; "en"; "uk")
7,suspected,=GOOGLETRANSLATE(B1495; "en"; "uk")
7,hip,=GOOGLETRANSLATE(B1496; "en"; "uk")
7,beating,=GOOGLETRANSLATE(B1497; "en"; "uk")
7,difference,=GOOGLETRANSLATE(B1498; "en"; "uk")
7,land,=GOOGLETRANSLATE(B1499; "en"; "uk")
7,instant,=GOOGLETRANSLATE(B1500; "en"; "uk")
7,hundred,=GOOGLETRANSLATE(B1501; "en"; "uk")
7,companys,=GOOGLETRANSLATE(B1502; "en"; "uk")
7,easier,=GOOGLETRANSLATE(B1503; "en"; "uk")
7,kidding,=GOOGLETRANSLATE(B1504; "en"; "uk")
7,faster,=GOOGLETRANSLATE(B1505; "en"; "uk")
7,fly,=GOOGLETRANSLATE(B1506; "en"; "uk")
7,drinks,=GOOGLETRANSLATE(B1507; "en"; "uk")
7,clothing,=GOOGLETRANSLATE(B1508; "en"; "uk")
7,sharing,=GOOGLETRANSLATE(B1509; "en"; "uk")
7,shake,=GOOGLETRANSLATE(B1510; "en"; "uk")
7,often,=GOOGLETRANSLATE(B1511; "en"; "uk")
7,tearing,=GOOGLETRANSLATE(B1512; "en"; "uk")
7,near,=GOOGLETRANSLATE(B1513; "en"; "uk")
7,portfolio,=GOOGLETRANSLATE(B1514; "en"; "uk")
7,secret,=GOOGLETRANSLATE(B1515; "en"; "uk")
7,wore,=GOOGLETRANSLATE(B1516; "en"; "uk")
7,knock,=GOOGLETRANSLATE(B1517; "en"; "uk")
7,bare,=GOOGLETRANSLATE(B1518; "en"; "uk")
7,hiding,=GOOGLETRANSLATE(B1519; "en"; "uk")
7,dry,=GOOGLETRANSLATE(B1520; "en"; "uk")
7,text,=GOOGLETRANSLATE(B1521; "en"; "uk")
7,final,=GOOGLETRANSLATE(B1522; "en"; "uk")
7,puzzled,=GOOGLETRANSLATE(B1523; "en"; "uk")
7,puzzles,=GOOGLETRANSLATE(B1524; "en"; "uk")
7,test,=GOOGLETRANSLATE(B1525; "en"; "uk")
7,possibly,=GOOGLETRANSLATE(B1526; "en"; "uk")
7,destroy,=GOOGLETRANSLATE(B1527; "en"; "uk")
7,memory,=GOOGLETRANSLATE(B1528; "en"; "uk")
7,filling,=GOOGLETRANSLATE(B1529; "en"; "uk")
7,attack,=GOOGLETRANSLATE(B1530; "en"; "uk")
7,con,=GOOGLETRANSLATE(B1531; "en"; "uk")
7,shorts,=GOOGLETRANSLATE(B1532; "en"; "uk")
7,sank,=GOOGLETRANSLATE(B1533; "en"; "uk")
7,exciting,=GOOGLETRANSLATE(B1534; "en"; "uk")
7,eating,=GOOGLETRANSLATE(B1535; "en"; "uk")
7,ordered,=GOOGLETRANSLATE(B1536; "en"; "uk")
7,hall,=GOOGLETRANSLATE(B1537; "en"; "uk")
6,fault,=GOOGLETRANSLATE(B1538; "en"; "uk")
6,smooth,=GOOGLETRANSLATE(B1539; "en"; "uk")
6,flew,=GOOGLETRANSLATE(B1540; "en"; "uk")
6,sympathetic,=GOOGLETRANSLATE(B1541; "en"; "uk")
6,ocean,=GOOGLETRANSLATE(B1542; "en"; "uk")
6,instincts,=GOOGLETRANSLATE(B1543; "en"; "uk")
6,mission,=GOOGLETRANSLATE(B1544; "en"; "uk")
6,gritted,=GOOGLETRANSLATE(B1545; "en"; "uk")
6,mental,=GOOGLETRANSLATE(B1546; "en"; "uk")
6,snatched,=GOOGLETRANSLATE(B1547; "en"; "uk")
6,large,=GOOGLETRANSLATE(B1548; "en"; "uk")
6,convinced,=GOOGLETRANSLATE(B1549; "en"; "uk")
6,beg,=GOOGLETRANSLATE(B1550; "en"; "uk")
6,personal,=GOOGLETRANSLATE(B1551; "en"; "uk")
6,protect,=GOOGLETRANSLATE(B1552; "en"; "uk")
6,slide,=GOOGLETRANSLATE(B1553; "en"; "uk")
6,broad,=GOOGLETRANSLATE(B1554; "en"; "uk")
6,heartbeat,=GOOGLETRANSLATE(B1555; "en"; "uk")
6,palace,=GOOGLETRANSLATE(B1556; "en"; "uk")
6,view,=GOOGLETRANSLATE(B1557; "en"; "uk")
6,officer,=GOOGLETRANSLATE(B1558; "en"; "uk")
6,future,=GOOGLETRANSLATE(B1559; "en"; "uk")
6,rumble,=GOOGLETRANSLATE(B1560; "en"; "uk")
6,spat,=GOOGLETRANSLATE(B1561; "en"; "uk")
6,pride,=GOOGLETRANSLATE(B1562; "en"; "uk")
6,swept,=GOOGLETRANSLATE(B1563; "en"; "uk")
6,slept,=GOOGLETRANSLATE(B1564; "en"; "uk")
6,valley,=GOOGLETRANSLATE(B1565; "en"; "uk")
6,leaning,=GOOGLETRANSLATE(B1566; "en"; "uk")
6,heavy,=GOOGLETRANSLATE(B1567; "en"; "uk")
6,sons,=GOOGLETRANSLATE(B1568; "en"; "uk")
6,session,=GOOGLETRANSLATE(B1569; "en"; "uk")
6,enthusiasm,=GOOGLETRANSLATE(B1570; "en"; "uk")
6,neither,=GOOGLETRANSLATE(B1571; "en"; "uk")
6,encounter,=GOOGLETRANSLATE(B1572; "en"; "uk")
6,absolutely,=GOOGLETRANSLATE(B1573; "en"; "uk")
6,nadal,=GOOGLETRANSLATE(B1574; "en"; "uk")
6,marathon,=GOOGLETRANSLATE(B1575; "en"; "uk")
6,began,=GOOGLETRANSLATE(B1576; "en"; "uk")
6,department,=GOOGLETRANSLATE(B1577; "en"; "uk")
6,meetings,=GOOGLETRANSLATE(B1578; "en"; "uk")
6,texted,=GOOGLETRANSLATE(B1579; "en"; "uk")
6,spending,=GOOGLETRANSLATE(B1580; "en"; "uk")
6,wheres,=GOOGLETRANSLATE(B1581; "en"; "uk")
6,confidence,=GOOGLETRANSLATE(B1582; "en"; "uk")
6,ground,=GOOGLETRANSLATE(B1583; "en"; "uk")
6,ending,=GOOGLETRANSLATE(B1584; "en"; "uk")
6,dare,=GOOGLETRANSLATE(B1585; "en"; "uk")
6,trivia,=GOOGLETRANSLATE(B1586; "en"; "uk")
6,checking,=GOOGLETRANSLATE(B1587; "en"; "uk")
6,promotion,=GOOGLETRANSLATE(B1588; "en"; "uk")
6,random,=GOOGLETRANSLATE(B1589; "en"; "uk")
6,carry,=GOOGLETRANSLATE(B1590; "en"; "uk")
6,incredulous,=GOOGLETRANSLATE(B1591; "en"; "uk")
6,joshs,=GOOGLETRANSLATE(B1592; "en"; "uk")
6,ladies,=GOOGLETRANSLATE(B1593; "en"; "uk")
6,abruptly,=GOOGLETRANSLATE(B1594; "en"; "uk")
6,crush,=GOOGLETRANSLATE(B1595; "en"; "uk")
6,mentally,=GOOGLETRANSLATE(B1596; "en"; "uk")
6,swung,=GOOGLETRANSLATE(B1597; "en"; "uk")
6,protested,=GOOGLETRANSLATE(B1598; "en"; "uk")
6,fully,=GOOGLETRANSLATE(B1599; "en"; "uk")
6,risks,=GOOGLETRANSLATE(B1600; "en"; "uk")
6,copyright,=GOOGLETRANSLATE(B1601; "en"; "uk")
6,jail,=GOOGLETRANSLATE(B1602; "en"; "uk")
6,pushing,=GOOGLETRANSLATE(B1603; "en"; "uk")
6,website,=GOOGLETRANSLATE(B1604; "en"; "uk")
6,behavior,=GOOGLETRANSLATE(B1605; "en"; "uk")
6,fantasies,=GOOGLETRANSLATE(B1606; "en"; "uk")
6,science,=GOOGLETRANSLATE(B1607; "en"; "uk")
6,expecting,=GOOGLETRANSLATE(B1608; "en"; "uk")
6,stick,=GOOGLETRANSLATE(B1609; "en"; "uk")
6,chuckle,=GOOGLETRANSLATE(B1610; "en"; "uk")
6,interrupted,=GOOGLETRANSLATE(B1611; "en"; "uk")
6,jesus,=GOOGLETRANSLATE(B1612; "en"; "uk")
6,emergency,=GOOGLETRANSLATE(B1613; "en"; "uk")
6,added,=GOOGLETRANSLATE(B1614; "en"; "uk")
6,path,=GOOGLETRANSLATE(B1615; "en"; "uk")
6,apartment,=GOOGLETRANSLATE(B1616; "en"; "uk")
6,washed,=GOOGLETRANSLATE(B1617; "en"; "uk")
6,jealousy,=GOOGLETRANSLATE(B1618; "en"; "uk")
6,experience,=GOOGLETRANSLATE(B1619; "en"; "uk")
6,cared,=GOOGLETRANSLATE(B1620; "en"; "uk")
6,lit,=GOOGLETRANSLATE(B1621; "en"; "uk")
6,lip,=GOOGLETRANSLATE(B1622; "en"; "uk")
6,demanded,=GOOGLETRANSLATE(B1623; "en"; "uk")
6,stuffed,=GOOGLETRANSLATE(B1624; "en"; "uk")
6,dollars,=GOOGLETRANSLATE(B1625; "en"; "uk")
6,quite,=GOOGLETRANSLATE(B1626; "en"; "uk")
6,towel,=GOOGLETRANSLATE(B1627; "en"; "uk")
6,hates,=GOOGLETRANSLATE(B1628; "en"; "uk")
6,loves,=GOOGLETRANSLATE(B1629; "en"; "uk")
6,huffed,=GOOGLETRANSLATE(B1630; "en"; "uk")
6,accepted,=GOOGLETRANSLATE(B1631; "en"; "uk")
6,eased,=GOOGLETRANSLATE(B1632; "en"; "uk")
6,lean,=GOOGLETRANSLATE(B1633; "en"; "uk")
6,following,=GOOGLETRANSLATE(B1634; "en"; "uk")
6,hire,=GOOGLETRANSLATE(B1635; "en"; "uk")
6,laughing,=GOOGLETRANSLATE(B1636; "en"; "uk")
6,scene,=GOOGLETRANSLATE(B1637; "en"; "uk")
6,thorn,=GOOGLETRANSLATE(B1638; "en"; "uk")
6,stupid,=GOOGLETRANSLATE(B1639; "en"; "uk")
6,luck,=GOOGLETRANSLATE(B1640; "en"; "uk")
6,stress,=GOOGLETRANSLATE(B1641; "en"; "uk")
6,dosas,=GOOGLETRANSLATE(B1642; "en"; "uk")
6,marrying,=GOOGLETRANSLATE(B1643; "en"; "uk")
6,shit,=GOOGLETRANSLATE(B1644; "en"; "uk")
6,badly,=GOOGLETRANSLATE(B1645; "en"; "uk")
6,decisions,=GOOGLETRANSLATE(B1646; "en"; "uk")
6,enjoyed,=GOOGLETRANSLATE(B1647; "en"; "uk")
6,curled,=GOOGLETRANSLATE(B1648; "en"; "uk")
6,paper,=GOOGLETRANSLATE(B1649; "en"; "uk")
6,advice,=GOOGLETRANSLATE(B1650; "en"; "uk")
6,tossed,=GOOGLETRANSLATE(B1651; "en"; "uk")
6,forgot,=GOOGLETRANSLATE(B1652; "en"; "uk")
6,spine,=GOOGLETRANSLATE(B1653; "en"; "uk")
6,shrug,=GOOGLETRANSLATE(B1654; "en"; "uk")
6,mess,=GOOGLETRANSLATE(B1655; "en"; "uk")
6,notice,=GOOGLETRANSLATE(B1656; "en"; "uk")
6,beer,=GOOGLETRANSLATE(B1657; "en"; "uk")
6,mothers,=GOOGLETRANSLATE(B1658; "en"; "uk")
6,resist,=GOOGLETRANSLATE(B1659; "en"; "uk")
6,salwar,=GOOGLETRANSLATE(B1660; "en"; "uk")
6,panicked,=GOOGLETRANSLATE(B1661; "en"; "uk")
6,video,=GOOGLETRANSLATE(B1662; "en"; "uk")
6,impossible,=GOOGLETRANSLATE(B1663; "en"; "uk")
6,wash,=GOOGLETRANSLATE(B1664; "en"; "uk")
6,secure,=GOOGLETRANSLATE(B1665; "en"; "uk")
6,associate,=GOOGLETRANSLATE(B1666; "en"; "uk")
6,queen,=GOOGLETRANSLATE(B1667; "en"; "uk")
6,million,=GOOGLETRANSLATE(B1668; "en"; "uk")
6,write,=GOOGLETRANSLATE(B1669; "en"; "uk")
6,focus,=GOOGLETRANSLATE(B1670; "en"; "uk")
6,success,=GOOGLETRANSLATE(B1671; "en"; "uk")
6,gritting,=GOOGLETRANSLATE(B1672; "en"; "uk")
6,area,=GOOGLETRANSLATE(B1673; "en"; "uk")
6,brads,=GOOGLETRANSLATE(B1674; "en"; "uk")
6,smoke,=GOOGLETRANSLATE(B1675; "en"; "uk")
6,rumbled,=GOOGLETRANSLATE(B1676; "en"; "uk")
6,proud,=GOOGLETRANSLATE(B1677; "en"; "uk")
6,force,=GOOGLETRANSLATE(B1678; "en"; "uk")
6,terms,=GOOGLETRANSLATE(B1679; "en"; "uk")
6,type,=GOOGLETRANSLATE(B1680; "en"; "uk")
6,seem,=GOOGLETRANSLATE(B1681; "en"; "uk")
6,wooden,=GOOGLETRANSLATE(B1682; "en"; "uk")
6,delight,=GOOGLETRANSLATE(B1683; "en"; "uk")
6,contrast,=GOOGLETRANSLATE(B1684; "en"; "uk")
6,texting,=GOOGLETRANSLATE(B1685; "en"; "uk")
6,language,=GOOGLETRANSLATE(B1686; "en"; "uk")
6,scare,=GOOGLETRANSLATE(B1687; "en"; "uk")
6,breaths,=GOOGLETRANSLATE(B1688; "en"; "uk")
6,visit,=GOOGLETRANSLATE(B1689; "en"; "uk")
6,choked,=GOOGLETRANSLATE(B1690; "en"; "uk")
6,inner,=GOOGLETRANSLATE(B1691; "en"; "uk")
6,grip,=GOOGLETRANSLATE(B1692; "en"; "uk")
6,study,=GOOGLETRANSLATE(B1693; "en"; "uk")
6,stuck,=GOOGLETRANSLATE(B1694; "en"; "uk")
6,race,=GOOGLETRANSLATE(B1695; "en"; "uk")
6,sangeet,=GOOGLETRANSLATE(B1696; "en"; "uk")
6,companies,=GOOGLETRANSLATE(B1697; "en"; "uk")
6,harder,=GOOGLETRANSLATE(B1698; "en"; "uk")
6,estate,=GOOGLETRANSLATE(B1699; "en"; "uk")
6,climbed,=GOOGLETRANSLATE(B1700; "en"; "uk")
6,nuzzled,=GOOGLETRANSLATE(B1701; "en"; "uk")
6,scooped,=GOOGLETRANSLATE(B1702; "en"; "uk")
6,logical,=GOOGLETRANSLATE(B1703; "en"; "uk")
6,seems,=GOOGLETRANSLATE(B1704; "en"; "uk")
6,maxs,=GOOGLETRANSLATE(B1705; "en"; "uk")
6,aunts,=GOOGLETRANSLATE(B1706; "en"; "uk")
6,treat,=GOOGLETRANSLATE(B1707; "en"; "uk")
6,childhood,=GOOGLETRANSLATE(B1708; "en"; "uk")
6,grumbled,=GOOGLETRANSLATE(B1709; "en"; "uk")
6,industry,=GOOGLETRANSLATE(B1710; "en"; "uk")
6,waving,=GOOGLETRANSLATE(B1711; "en"; "uk")
6,baby,=GOOGLETRANSLATE(B1712; "en"; "uk")
6,taught,=GOOGLETRANSLATE(B1713; "en"; "uk")
6,drinking,=GOOGLETRANSLATE(B1714; "en"; "uk")
6,dal,=GOOGLETRANSLATE(B1715; "en"; "uk")
6,prickled,=GOOGLETRANSLATE(B1716; "en"; "uk")
6,climb,=GOOGLETRANSLATE(B1717; "en"; "uk")
6,finance,=GOOGLETRANSLATE(B1718; "en"; "uk")
6,stare,=GOOGLETRANSLATE(B1719; "en"; "uk")
6,slapped,=GOOGLETRANSLATE(B1720; "en"; "uk")
6,cry,=GOOGLETRANSLATE(B1721; "en"; "uk")
6,became,=GOOGLETRANSLATE(B1722; "en"; "uk")
6,thousand,=GOOGLETRANSLATE(B1723; "en"; "uk")
6,blond,=GOOGLETRANSLATE(B1724; "en"; "uk")
5,carried,=GOOGLETRANSLATE(B1725; "en"; "uk")
5,caf,=GOOGLETRANSLATE(B1726; "en"; "uk")
5,hopeful,=GOOGLETRANSLATE(B1727; "en"; "uk")
5,children,=GOOGLETRANSLATE(B1728; "en"; "uk")
5,slumped,=GOOGLETRANSLATE(B1729; "en"; "uk")
5,yanked,=GOOGLETRANSLATE(B1730; "en"; "uk")
5,fighting,=GOOGLETRANSLATE(B1731; "en"; "uk")
5,wheel,=GOOGLETRANSLATE(B1732; "en"; "uk")
5,nature,=GOOGLETRANSLATE(B1733; "en"; "uk")
5,ripped,=GOOGLETRANSLATE(B1734; "en"; "uk")
5,smoothed,=GOOGLETRANSLATE(B1735; "en"; "uk")
5,surface,=GOOGLETRANSLATE(B1736; "en"; "uk")
5,breathing,=GOOGLETRANSLATE(B1737; "en"; "uk")
5,shh,=GOOGLETRANSLATE(B1738; "en"; "uk")
5,practiced,=GOOGLETRANSLATE(B1739; "en"; "uk")
5,sea,=GOOGLETRANSLATE(B1740; "en"; "uk")
5,hesitation,=GOOGLETRANSLATE(B1741; "en"; "uk")
5,bay,=GOOGLETRANSLATE(B1742; "en"; "uk")
5,simply,=GOOGLETRANSLATE(B1743; "en"; "uk")
5,sad,=GOOGLETRANSLATE(B1744; "en"; "uk")
5,king,=GOOGLETRANSLATE(B1745; "en"; "uk")
5,unicorns,=GOOGLETRANSLATE(B1746; "en"; "uk")
5,born,=GOOGLETRANSLATE(B1747; "en"; "uk")
5,cooking,=GOOGLETRANSLATE(B1748; "en"; "uk")
5,longing,=GOOGLETRANSLATE(B1749; "en"; "uk")
5,benefits,=GOOGLETRANSLATE(B1750; "en"; "uk")
5,neighborhood,=GOOGLETRANSLATE(B1751; "en"; "uk")
5,results,=GOOGLETRANSLATE(B1752; "en"; "uk")
5,strength,=GOOGLETRANSLATE(B1753; "en"; "uk")
5,kick,=GOOGLETRANSLATE(B1754; "en"; "uk")
5,hired,=GOOGLETRANSLATE(B1755; "en"; "uk")
5,standup,=GOOGLETRANSLATE(B1756; "en"; "uk")
5,english,=GOOGLETRANSLATE(B1757; "en"; "uk")
5,spun,=GOOGLETRANSLATE(B1758; "en"; "uk")
5,vibrated,=GOOGLETRANSLATE(B1759; "en"; "uk")
5,system,=GOOGLETRANSLATE(B1760; "en"; "uk")
5,slime,=GOOGLETRANSLATE(B1761; "en"; "uk")
5,public,=GOOGLETRANSLATE(B1762; "en"; "uk")
5,fading,=GOOGLETRANSLATE(B1763; "en"; "uk")
5,danced,=GOOGLETRANSLATE(B1764; "en"; "uk")
5,flickered,=GOOGLETRANSLATE(B1765; "en"; "uk")
5,price,=GOOGLETRANSLATE(B1766; "en"; "uk")
5,answered,=GOOGLETRANSLATE(B1767; "en"; "uk")
5,scream,=GOOGLETRANSLATE(B1768; "en"; "uk")
5,online,=GOOGLETRANSLATE(B1769; "en"; "uk")
5,summer,=GOOGLETRANSLATE(B1770; "en"; "uk")
5,blowup,=GOOGLETRANSLATE(B1771; "en"; "uk")
5,planes,=GOOGLETRANSLATE(B1772; "en"; "uk")
5,purse,=GOOGLETRANSLATE(B1773; "en"; "uk")
5,hurry,=GOOGLETRANSLATE(B1774; "en"; "uk")
5,wondering,=GOOGLETRANSLATE(B1775; "en"; "uk")
5,apparently,=GOOGLETRANSLATE(B1776; "en"; "uk")
5,junior,=GOOGLETRANSLATE(B1777; "en"; "uk")
5,curves,=GOOGLETRANSLATE(B1778; "en"; "uk")
5,hooked,=GOOGLETRANSLATE(B1779; "en"; "uk")
5,continue,=GOOGLETRANSLATE(B1780; "en"; "uk")
5,recognize,=GOOGLETRANSLATE(B1781; "en"; "uk")
5,charade,=GOOGLETRANSLATE(B1782; "en"; "uk")
5,service,=GOOGLETRANSLATE(B1783; "en"; "uk")
5,darkened,=GOOGLETRANSLATE(B1784; "en"; "uk")
5,cozy,=GOOGLETRANSLATE(B1785; "en"; "uk")
5,yellow,=GOOGLETRANSLATE(B1786; "en"; "uk")
5,wing,=GOOGLETRANSLATE(B1787; "en"; "uk")
5,note,=GOOGLETRANSLATE(B1788; "en"; "uk")
5,proposed,=GOOGLETRANSLATE(B1789; "en"; "uk")
5,lift,=GOOGLETRANSLATE(B1790; "en"; "uk")
5,asleep,=GOOGLETRANSLATE(B1791; "en"; "uk")
5,pure,=GOOGLETRANSLATE(B1792; "en"; "uk")
5,country,=GOOGLETRANSLATE(B1793; "en"; "uk")
5,partially,=GOOGLETRANSLATE(B1794; "en"; "uk")
5,raita,=GOOGLETRANSLATE(B1795; "en"; "uk")
5,blew,=GOOGLETRANSLATE(B1796; "en"; "uk")
5,twelve,=GOOGLETRANSLATE(B1797; "en"; "uk")
5,greeted,=GOOGLETRANSLATE(B1798; "en"; "uk")
5,cheeks,=GOOGLETRANSLATE(B1799; "en"; "uk")
5,acted,=GOOGLETRANSLATE(B1800; "en"; "uk")
5,traditional,=GOOGLETRANSLATE(B1801; "en"; "uk")
5,french,=GOOGLETRANSLATE(B1802; "en"; "uk")
5,smirked,=GOOGLETRANSLATE(B1803; "en"; "uk")
5,celebration,=GOOGLETRANSLATE(B1804; "en"; "uk")
5,kristina,=GOOGLETRANSLATE(B1805; "en"; "uk")
5,coding,=GOOGLETRANSLATE(B1806; "en"; "uk")
5,bastard,=GOOGLETRANSLATE(B1807; "en"; "uk")
5,struggling,=GOOGLETRANSLATE(B1808; "en"; "uk")
5,nor,=GOOGLETRANSLATE(B1809; "en"; "uk")
5,engineering,=GOOGLETRANSLATE(B1810; "en"; "uk")
5,tour,=GOOGLETRANSLATE(B1811; "en"; "uk")
5,whisper,=GOOGLETRANSLATE(B1812; "en"; "uk")
5,heated,=GOOGLETRANSLATE(B1813; "en"; "uk")
5,slip,=GOOGLETRANSLATE(B1814; "en"; "uk")
5,puffed,=GOOGLETRANSLATE(B1815; "en"; "uk")
5,release,=GOOGLETRANSLATE(B1816; "en"; "uk")
5,ribs,=GOOGLETRANSLATE(B1817; "en"; "uk")
5,dripped,=GOOGLETRANSLATE(B1818; "en"; "uk")
5,weird,=GOOGLETRANSLATE(B1819; "en"; "uk")
5,urge,=GOOGLETRANSLATE(B1820; "en"; "uk")
5,divorced,=GOOGLETRANSLATE(B1821; "en"; "uk")
5,cutting,=GOOGLETRANSLATE(B1822; "en"; "uk")
5,sunshine,=GOOGLETRANSLATE(B1823; "en"; "uk")
5,healthy,=GOOGLETRANSLATE(B1824; "en"; "uk")
5,melted,=GOOGLETRANSLATE(B1825; "en"; "uk")
5,glance,=GOOGLETRANSLATE(B1826; "en"; "uk")
5,murphys,=GOOGLETRANSLATE(B1827; "en"; "uk")
5,teenage,=GOOGLETRANSLATE(B1828; "en"; "uk")
5,mention,=GOOGLETRANSLATE(B1829; "en"; "uk")
5,served,=GOOGLETRANSLATE(B1830; "en"; "uk")
5,signed,=GOOGLETRANSLATE(B1831; "en"; "uk")
5,universe,=GOOGLETRANSLATE(B1832; "en"; "uk")
5,dispenser,=GOOGLETRANSLATE(B1833; "en"; "uk")
5,title,=GOOGLETRANSLATE(B1834; "en"; "uk")
5,mini,=GOOGLETRANSLATE(B1835; "en"; "uk")
5,grateful,=GOOGLETRANSLATE(B1836; "en"; "uk")
5,annoyed,=GOOGLETRANSLATE(B1837; "en"; "uk")
5,pass,=GOOGLETRANSLATE(B1838; "en"; "uk")
